QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Andel brukertilpassede plasser i enerom med bad/WC,45,1758,1739,Rogaland,Klepp,11202020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1759,1739,Rogaland,Time,11212020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1983,1745,Agder,Kvinesdal,42272020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1760,1739,Rogaland,Gjesdal,11222020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1762,1739,Rogaland,Randaberg,11272020,95.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1763,1739,Rogaland,Strand,11302020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1764,1739,Rogaland,Hjelmeland,11332020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1765,1739,Rogaland,Suldal,11342020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1766,1739,Rogaland,Sauda,11352020,76.9,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1767,1739,Rogaland,Kvitsøy,11442020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1768,1739,Rogaland,Bokn,11452020,84.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1769,1739,Rogaland,Tysvær,11462020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1770,1739,Rogaland,Karmøy,11492020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1771,1739,Rogaland,Utsira,11512020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1772,1739,Rogaland,Vindafjord,11602020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1761,1739,Rogaland,Sola,11242020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1982,1745,Agder,Hægebostad,42262020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1981,1745,Agder,Lyngdal,42252020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1980,1745,Agder,Åseral,42242020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1955,1744,Vestfold og Telemark,Kviteseid,38212020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1956,1744,Vestfold og Telemark,Nissedal,38222020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1957,1744,Vestfold og Telemark,Fyresdal,38232020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1958,1744,Vestfold og Telemark,Tokke,38242020,60.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1959,1744,Vestfold og Telemark,Vinje,38252020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1960,1745,Agder,Risør,42012020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1961,1745,Agder,Grimstad,42022020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1962,1745,Agder,Arendal,42032020,77.9,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1963,1745,Agder,Kristiansand,42042020,99.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1964,1745,Agder,Lindesnes,42052020,96.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1965,1745,Agder,Farsund,42062020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1966,1745,Agder,Flekkefjord,42072020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1967,1745,Agder,Gjerstad,42112020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1968,1745,Agder,Vegårshei,42122020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1969,1745,Agder,Tvedestrand,42132020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1970,1745,Agder,Froland,42142020,94.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1971,1745,Agder,Lillesand,42152020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1972,1745,Agder,Birkenes,42162020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1973,1745,Agder,Åmli,42172020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1974,1745,Agder,Iveland,42182020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1975,1745,Agder,Evje og Hornnes,42192020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1976,1745,Agder,Bygland,42202020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1977,1745,Agder,Valle,42212020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1978,1745,Agder,Bykle,42222020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1979,1745,Agder,Vennesla,42232020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1985,1746,Vestland,Bergen,46012020,94.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1954,1744,Vestfold og Telemark,Seljord,38202020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1986,1746,Vestland,Kinn,46022020,94.5,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1988,1746,Vestland,Sveio,46122020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2018,1746,Vestland,Lærdal,46422020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2019,1746,Vestland,Årdal,46432020,81.4,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2020,1746,Vestland,Luster,46442020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2021,1746,Vestland,Askvoll,46452020,96.3,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2022,1746,Vestland,Fjaler,46462020,91.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2023,1746,Vestland,Sunnfjord,46472020,96.4,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2024,1746,Vestland,Bremanger,46482020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2025,1746,Vestland,Stad,46492020,97.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2026,1746,Vestland,Gloppen,46502020,30,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2027,1746,Vestland,Stryn,46512020,55.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1773,1740,Møre og Romsdal,Kristiansund,15052020,92.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2017,1746,Vestland,Aurland,46412020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1774,1740,Møre og Romsdal,Molde,15062020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1776,1740,Møre og Romsdal,Vanylven,15112020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1777,1740,Møre og Romsdal,"Sande, Møre og Romsdal",15142020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1778,1740,Møre og Romsdal,"Herøy, Møre og Romsdal",15152020,78,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1779,1740,Møre og Romsdal,Ulstein,15162020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1780,1740,Møre og Romsdal,Hareid,15172020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1781,1740,Møre og Romsdal,Ørsta,15202020,98,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1782,1740,Møre og Romsdal,Stranda,15252020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1783,1740,Møre og Romsdal,Sykkylven,15282020,92.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1784,1740,Møre og Romsdal,Sula,15312020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1785,1740,Møre og Romsdal,Giske,15322020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1786,1740,Møre og Romsdal,Vestnes,15352020,36.4,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1775,1740,Møre og Romsdal,Ålesund,15072020,90.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2016,1746,Vestland,Sogndal,46402020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2015,1746,Vestland,Vik,46392020,91.1,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2014,1746,Vestland,Høyanger,46382020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1989,1746,Vestland,Bømlo,46132020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1990,1746,Vestland,Stord,46142020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1991,1746,Vestland,Fitjar,46152020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1992,1746,Vestland,Tysnes,46162020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1993,1746,Vestland,Kvinnherad,46172020,95.8,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1994,1746,Vestland,Ullensvang,46182020,89.2,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1995,1746,Vestland,Eidfjord,46192020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1996,1746,Vestland,Ulvik,46202020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1997,1746,Vestland,Voss,46212020,98.9,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1998,1746,Vestland,Kvam,46222020,98.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1999,1746,Vestland,Samnanger,46232020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2000,1746,Vestland,Bjørnafjorden,46242020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2001,1746,Vestland,Austevoll,46252020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2002,1746,Vestland,Øygarden,46262020,95.5,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2003,1746,Vestland,Askøy,46272020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2004,1746,Vestland,Vaksdal,46282020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2005,1746,Vestland,Modalen,46292020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2006,1746,Vestland,Osterøy,46302020,98.2,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2007,1746,Vestland,Alver,46312020,95.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2008,1746,Vestland,Austrheim,46322020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2009,1746,Vestland,Fedje,46332020,83.3,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2010,1746,Vestland,Masfjorden,46342020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2011,1746,Vestland,Gulen,46352020,73.3,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2012,1746,Vestland,Solund,46362020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,2013,1746,Vestland,Hyllestad,46372020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1987,1746,Vestland,Etne,46112020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1787,1740,Møre og Romsdal,Rauma,15392020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1953,1744,Vestfold og Telemark,Hjartdal,38192020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1951,1744,Vestfold og Telemark,Midt-Telemark,38172020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1885,1742,Viken,Lier,30492020,87.2,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1853,1742,Viken,Råde,30172020,86.2,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1886,1742,Viken,Flesberg,30502020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1887,1742,Viken,Rollag,30512020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1888,1742,Viken,Nore og Uvdal,30522020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1852,1742,Viken,Rakkestad,30162020,93.1,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1889,1742,Viken,Jevnaker,30532020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1890,1742,Viken,Lunner,30542020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1749,1738,"Oslo, fylke","Oslo, kommune",3012020,78.8,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1851,1742,Viken,Skiptvet,30152020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1891,1743,Innlandet,Kongsvinger,34012020,100,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1884,1742,Viken,Øvre Eiker,30482020,85.7,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Andel brukertilpassede plasser i enerom med bad/WC,45,1892,1743,Innlandet,Hamar,34032020,77.6,Årlig,Andel brukertilpassede plasser i enerom med bad/WC,%,2020-01-01T00:00:00,2020-12-31T00:00:00
