"Id","s20q1","s20q2","s20q3","s20q4","s20q5","s20q6_1","s20q6_2","s20q6_3","s20q6_4","s20q7_1","s20q7_2","s20q7_3","s20q7_4","s20q8_1","s20q8_2","s20q8_3","s20q8_4","s20q8_5","s20q8_6","s20q8_7","s20q8_8","s20q8_9","s20q8_10","s20q9","s20q10","s20q11","s20q12","s20q13","s20q14","s20q15","s20q16","s20q17","s20q18","s20q19","s20q20","s20q21","s20q22","s20q23","s20q24","s20q25","s20q26","s20q27","s20q28","s20q29","s20q30","s20q31","s20q32","s20q33","s20q34","s20q35","s20q36","s20q37","s20q38","s20q39","s20q40","s20q41","s20q42","s20q43","s20q44","s20q45","s20q46","s20q47","s20q48","s20q49","s20q50","s20q51","s20q52","s20q53","s20q54","s20q55","s20q56","s20q57","s20q58","s20q59","s20q60","s20q61","s20q62_1","s20q62_2","s20q62_3","s20q62_4","s20q62_5","s20q62_6","s20q63","s20q64","s20q65","s20q66","s20q67","s20","AAR","AlderKat","Kommune2015","Fylke","Kommunestr","Spraak","Kommune2013","s20ACSI"
"202364",1.000000,2.000000,1.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,7.000000,8.000000,6.000000,5.000000,5.000000,5.000000,8.000000,3.000000,6.000000,6.000000,5.000000,3.000000,3.000000,8.000000,6.000000,8.000000,6.000000,6.000000,5.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,8.000000,7.000000,,7.000000,7.000000,6.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,6.000000,6.000000,6.000000,5.000000,5.000000,8.000000,8.000000,8.000000,7.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",3.000000,4.000000,,301.000000,88.88666666666666
"202378",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,3.000000,4.000000,5.000000,3.000000,2.000000,1.000000,3.000000,1.000000,8.000000,2.000000,2.000000,5.000000,1.000000,4.000000,4.000000,1.000000,5.000000,5.000000,3.000000,6.000000,8.000000,8.000000,8.000000,4.000000,5.000000,8.000000,6.000000,,6.000000,6.000000,,6.000000,8.000000,6.000000,3.000000,6.000000,6.000000,6.000000,6.000000,8.000000,,4.000000,7.000000,3.000000,4.000000,6.000000,3.000000,4.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,5.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",1.000000,1.000000,,119.000000,66.670000
"202380",2.000000,2.000000,5.000000,,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,7.000000,,8.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,4.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,8.000000,8.000000,7.000000,1.000000,2.000000,5.000000,"",4.000000,3.000000,,403.000000,100.000000
"202386",2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,2.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,3.000000,,4.000000,4.000000,4.000000,8.000000,8.000000,5.000000,4.000000,2.000000,4.000000,4.000000,2.000000,1.000000,1.000000,4.000000,1.000000,3.000000,1.000000,1.000000,2.000000,4.000000,,8.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,4.000000,2.000000,1.000000,1.000000,2.000000,5.000000,"",15.000000,2.000000,3.000000,1534.000000,27.780000
"202406",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,6.000000,6.000000,6.000000,8.000000,6.000000,8.000000,6.000000,6.000000,5.000000,8.000000,5.000000,4.000000,5.000000,5.000000,8.000000,7.000000,5.000000,7.000000,7.000000,7.000000,6.000000,8.000000,5.000000,8.000000,3.000000,8.000000,8.000000,6.000000,,6.000000,7.000000,8.000000,8.000000,8.000000,6.000000,6.000000,7.000000,6.000000,6.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,7.000000,,,,,,,,,,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",15.000000,1.000000,2.000000,1557.000000,83.330000
"202413",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,,5.000000,6.000000,6.000000,6.000000,5.000000,6.000000,5.000000,5.000000,5.000000,5.000000,6.000000,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000,7.000000,6.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,6.000000,,8.000000,6.000000,8.000000,8.000000,8.000000,6.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,6.000000,5.000000,8.000000,6.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,6.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",6.000000,1.000000,,633.000000,83.330000
"202416",1.000000,3.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,6.000000,6.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,6.000000,6.000000,,,5.000000,6.000000,7.000000,7.000000,7.000000,6.000000,7.000000,4.000000,,6.000000,8.000000,8.000000,8.000000,8.000000,,6.000000,6.000000,6.000000,8.000000,8.000000,7.000000,6.000000,6.000000,6.000000,7.000000,7.000000,6.000000,6.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",11.000000,3.000000,,1149.000000,88.88666666666666
"202423",1.000000,3.000000,3.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,4.000000,4.000000,1.000000,8.000000,1.000000,1.000000,2.000000,3.000000,1.000000,8.000000,2.000000,2.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,3.000000,,3.000000,3.000000,8.000000,8.000000,8.000000,6.000000,5.000000,4.000000,5.000000,6.000000,5.000000,5.000000,4.000000,4.000000,4.000000,4.000000,4.000000,8.000000,4.000000,5.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,4.000000,1.000000,4.000000,1.000000,2.000000,5.000000,"",12.000000,4.000000,,1201.000000,38.890000
"202425",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,,,,6.000000,,,,,,,,,7.000000,,7.000000,,,,,,,,,,,,,,,,6.000000,,,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,,,,,,6.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",17.000000,3.000000,,1702.000000,94.44333333333333
"202426",1.000000,2.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,7.000000,8.000000,,,6.000000,5.000000,4.000000,8.000000,6.000000,5.000000,7.000000,6.000000,4.000000,4.000000,6.000000,5.000000,6.000000,6.000000,7.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,5.000000,,6.000000,6.000000,8.000000,8.000000,8.000000,6.000000,6.000000,4.000000,6.000000,6.000000,5.000000,5.000000,4.000000,6.000000,4.000000,6.000000,6.000000,5.000000,4.000000,5.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,5.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",17.000000,3.000000,,1702.000000,72.22333333333334
"202431",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,5.000000,5.000000,5.000000,5.000000,6.000000,6.000000,5.000000,6.000000,6.000000,6.000000,,2.000000,5.000000,6.000000,,6.000000,6.000000,5.000000,5.000000,,,,4.000000,4.000000,3.000000,3.000000,,6.000000,6.000000,4.000000,,,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,2.000000,3.000000,2.000000,2.000000,,,5.000000,3.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,4.000000,5.000000,1.000000,2.000000,5.000000,"",1.000000,3.000000,,106.000000,72.220000
"202433",,,3.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,7.000000,6.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,6.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,,7.000000,6.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",6.000000,3.000000,,604.000000,100.000000
"202451",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,4.000000,3.000000,3.000000,4.000000,3.000000,5.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,5.000000,5.000000,5.000000,4.000000,3.000000,8.000000,8.000000,8.000000,5.000000,5.000000,5.000000,4.000000,,6.000000,5.000000,3.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,3.000000,3.000000,8.000000,4.000000,8.000000,4.000000,4.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,3.000000,3.000000,1.000000,2.000000,5.000000,"",7.000000,3.000000,,706.000000,44.44333333333333
"202459",,1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,5.000000,5.000000,5.000000,7.000000,7.000000,4.000000,4.000000,5.000000,8.000000,5.000000,7.000000,7.000000,4.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,7.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,,7.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",5.000000,2.000000,,532.000000,100.000000
"202464",1.000000,,5.000000,,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,2.000000,5.000000,"",12.000000,1.000000,,1231.000000,50.000000
"202467",2.000000,2.000000,5.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,5.000000,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000,3.000000,4.000000,4.000000,4.000000,8.000000,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,8.000000,6.000000,1.000000,2.000000,5.000000,"",9.000000,3.000000,,904.000000,83.330000
"202469",1.000000,2.000000,2.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,6.000000,7.000000,6.000000,7.000000,6.000000,5.000000,6.000000,8.000000,7.000000,7.000000,7.000000,6.000000,8.000000,6.000000,7.000000,7.000000,7.000000,7.000000,6.000000,8.000000,8.000000,8.000000,5.000000,6.000000,8.000000,7.000000,,7.000000,7.000000,6.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,7.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",6.000000,3.000000,,602.000000,94.44333333333333
"202473",1.000000,2.000000,4.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,7.000000,6.000000,8.000000,6.000000,5.000000,6.000000,6.000000,5.000000,8.000000,6.000000,5.000000,6.000000,3.000000,3.000000,5.000000,5.000000,7.000000,6.000000,7.000000,6.000000,8.000000,8.000000,8.000000,5.000000,3.000000,3.000000,6.000000,,5.000000,5.000000,6.000000,8.000000,3.000000,7.000000,6.000000,5.000000,6.000000,6.000000,6.000000,7.000000,6.000000,6.000000,5.000000,3.000000,4.000000,3.000000,6.000000,6.000000,,2.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,5.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",7.000000,3.000000,2.000000,701.000000,72.22333333333334
"202474",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,5.000000,5.000000,5.000000,3.000000,,3.000000,5.000000,5.000000,4.000000,4.000000,4.000000,5.000000,5.000000,1.000000,4.000000,5.000000,5.000000,6.000000,5.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,8.000000,8.000000,4.000000,,6.000000,6.000000,6.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,6.000000,6.000000,5.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,6.000000,7.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",1.000000,2.000000,,125.000000,88.88666666666666
"202476",1.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,,6.000000,6.000000,5.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,8.000000,7.000000,1.000000,2.000000,5.000000,"",17.000000,2.000000,,1719.000000,100.000000
"202499",2.000000,2.000000,3.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,6.000000,8.000000,7.000000,7.000000,7.000000,7.000000,6.000000,8.000000,7.000000,7.000000,6.000000,1.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,7.000000,,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",11.000000,4.000000,,1103.000000,100.000000
"202512",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,3.000000,5.000000,4.000000,2.000000,2.000000,5.000000,8.000000,8.000000,8.000000,5.000000,5.000000,5.000000,5.000000,8.000000,6.000000,8.000000,7.000000,6.000000,7.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,7.000000,,6.000000,6.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,3.000000,6.000000,8.000000,8.000000,8.000000,5.000000,5.000000,,,,,,,,,,5.000000,6.000000,5.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",8.000000,2.000000,2.000000,815.000000,72.22333333333334
"202514",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,5.000000,5.000000,8.000000,4.000000,3.000000,3.000000,8.000000,8.000000,4.000000,8.000000,4.000000,4.000000,8.000000,4.000000,4.000000,4.000000,4.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,6.000000,5.000000,8.000000,5.000000,,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,7.000000,6.000000,6.000000,6.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,,,1.000000,2.000000,5.000000,"",15.000000,2.000000,,1528.000000,100.000000
"202531",1.000000,1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,6.000000,6.000000,8.000000,7.000000,6.000000,6.000000,6.000000,6.000000,8.000000,5.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,8.000000,,4.000000,5.000000,6.000000,8.000000,8.000000,7.000000,7.000000,6.000000,6.000000,6.000000,5.000000,6.000000,6.000000,6.000000,5.000000,4.000000,5.000000,8.000000,5.000000,5.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,6.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",3.000000,4.000000,,301.000000,77.77666666666666
"202532",,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,6.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",17.000000,2.000000,,1703.000000,88.88666666666666
"202533",1.000000,2.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,7.000000,8.000000,8.000000,7.000000,,,7.000000,7.000000,8.000000,7.000000,7.000000,6.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,7.000000,7.000000,6.000000,6.000000,7.000000,8.000000,,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",3.000000,4.000000,,301.000000,94.44333333333333
"202549",2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,6.000000,8.000000,,8.000000,5.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,8.000000,,6.000000,6.000000,6.000000,5.000000,6.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,6.000000,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",19.000000,3.000000,,1902.000000,83.330000
"202559",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,6.000000,5.000000,8.000000,6.000000,6.000000,7.000000,7.000000,7.000000,8.000000,6.000000,7.000000,7.000000,6.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",12.000000,2.000000,,1224.000000,100.000000
"202563",1.000000,2.000000,,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,6.000000,,,,,6.000000,6.000000,6.000000,,,,,5.000000,,7.000000,,7.000000,,7.000000,7.000000,,,,7.000000,,,7.000000,,8.000000,8.000000,8.000000,8.000000,,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,8.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",8.000000,2.000000,,819.000000,91.66499999999999
"202564",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,,5.000000,3.000000,8.000000,5.000000,5.000000,5.000000,5.000000,5.000000,8.000000,5.000000,5.000000,5.000000,8.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,8.000000,8.000000,5.000000,5.000000,8.000000,6.000000,,5.000000,8.000000,8.000000,8.000000,8.000000,5.000000,5.000000,5.000000,5.000000,5.000000,6.000000,6.000000,5.000000,5.000000,5.000000,8.000000,5.000000,5.000000,6.000000,5.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,5.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,,219.000000,66.670000
"202574",1.000000,2.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,7.000000,7.000000,8.000000,4.000000,4.000000,7.000000,7.000000,7.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,6.000000,7.000000,6.000000,7.000000,6.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,,6.000000,7.000000,8.000000,8.000000,8.000000,7.000000,6.000000,8.000000,7.000000,7.000000,6.000000,8.000000,6.000000,8.000000,8.000000,8.000000,7.000000,8.000000,6.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",17.000000,2.000000,,1719.000000,88.88666666666666
"202578",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,6.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,7.000000,5.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,1.000000,2.000000,5.000000,"",8.000000,1.000000,,834.000000,
"202586",1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,6.000000,4.000000,6.000000,4.000000,4.000000,6.000000,4.000000,4.000000,6.000000,4.000000,4.000000,4.000000,2.000000,4.000000,6.000000,4.000000,6.000000,4.000000,5.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,,4.000000,6.000000,5.000000,4.000000,4.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,7.000000,6.000000,6.000000,7.000000,7.000000,6.000000,6.000000,6.000000,7.000000,,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",11.000000,3.000000,,1106.000000,83.330000
