QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Avtalevarighet på kommunenes fastleger,330,1921,1743,Innlandet,Sel,34372020,9.489,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1919,1743,Innlandet,Vågå,34352020,13.113,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2101,1748,Troms og Finnmark,Deatnu-Tana,54412020,1.375,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1917,1743,Innlandet,Skjåk,34332020,3.668,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1917,1743,Innlandet,Skjåk,34332020,5.733,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2102,1748,Troms og Finnmark,Unjárga-Nesseby,54422020,1.164,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1916,1743,Innlandet,Lesja,34322020,12.047,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1917,1743,Innlandet,Skjåk,34332020,6.447,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1919,1743,Innlandet,Vågå,34352020,12.113,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1919,1743,Innlandet,Vågå,34352020,11.11,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2101,1748,Troms og Finnmark,Deatnu-Tana,54412020,7.529,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1918,1743,Innlandet,Lom,34342020,5.447,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1918,1743,Innlandet,Lom,34342020,4.336,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1918,1743,Innlandet,Lom,34342020,4.778,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1909,1743,Innlandet,Engerdal,34252020,8.422,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1899,1743,Innlandet,Sør-Odal,34152020,11.659,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1899,1743,Innlandet,Sør-Odal,34152020,10.659,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1899,1743,Innlandet,Sør-Odal,34152020,9.656,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1898,1743,Innlandet,Nord-Odal,34142020,6.17,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1898,1743,Innlandet,Nord-Odal,34142020,5.92,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1898,1743,Innlandet,Nord-Odal,34142020,6.101,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1900,1743,Innlandet,Eidskog,34162020,5.552,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1901,1743,Innlandet,Grue,34172020,10.571,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1901,1743,Innlandet,Grue,34172020,10.776,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1901,1743,Innlandet,Grue,34172020,12.467,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1900,1743,Innlandet,Eidskog,34162020,6.721,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1900,1743,Innlandet,Eidskog,34162020,5.463,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1902,1743,Innlandet,Åsnes,34182020,9.727,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1895,1743,Innlandet,Ringsaker,34112020,8.816,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1894,1743,Innlandet,Gjøvik,34072020,9.343,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1895,1743,Innlandet,Ringsaker,34112020,8.795,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1894,1743,Innlandet,Gjøvik,34072020,7.463,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1893,1743,Innlandet,Lillehammer,34052020,9.122,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1894,1743,Innlandet,Gjøvik,34072020,7.845,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1897,1743,Innlandet,Stange,34132020,9.241,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1897,1743,Innlandet,Stange,34132020,10.111,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1896,1743,Innlandet,Løten,34122020,11.112,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1896,1743,Innlandet,Løten,34122020,11.58,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1896,1743,Innlandet,Løten,34122020,10.577,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1895,1743,Innlandet,Ringsaker,34112020,8.289,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1897,1743,Innlandet,Stange,34132020,10.757,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1907,1743,Innlandet,Stor-Elvdal,34232020,7.373,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1907,1743,Innlandet,Stor-Elvdal,34232020,11.342,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1907,1743,Innlandet,Stor-Elvdal,34232020,10.34,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1906,1743,Innlandet,Åmot,34222020,9.479,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,388,0,,Norge,9999,8.923,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1908,1743,Innlandet,Rendalen,34242020,2.139,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1909,1743,Innlandet,Engerdal,34252020,7.422,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1909,1743,Innlandet,Engerdal,34252020,6.419,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2104,1748,Troms og Finnmark,Sør-Varanger,54442020,8.568,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1908,1743,Innlandet,Rendalen,34242020,1.334,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,388,0,,Norge,9999,9.454,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1908,1743,Innlandet,Rendalen,34242020,3.129,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,388,0,,Norge,9999,9.223,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1906,1743,Innlandet,Åmot,34222020,10.291,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1904,1743,Innlandet,Elverum,34202020,9.037,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1903,1743,Innlandet,"Våler, Innlandet",34192020,7.755,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1903,1743,Innlandet,"Våler, Innlandet",34192020,9.34,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1903,1743,Innlandet,"Våler, Innlandet",34192020,8.337,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1902,1743,Innlandet,Åsnes,34182020,9.597,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1902,1743,Innlandet,Åsnes,34182020,10.73,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1904,1743,Innlandet,Elverum,34202020,9.555,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1906,1743,Innlandet,Åmot,34222020,9.288,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1905,1743,Innlandet,Trysil,34212020,10.703,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1905,1743,Innlandet,Trysil,34212020,9.731,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1905,1743,Innlandet,Trysil,34212020,8.923,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1904,1743,Innlandet,Elverum,34202020,10.958,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2094,1748,Troms og Finnmark,Måsøy,54342020,6.503,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1940,1744,Vestfold og Telemark,Sandefjord,38042020,10.226,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1941,1744,Vestfold og Telemark,Larvik,38052020,10.439,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1940,1744,Vestfold og Telemark,Sandefjord,38042020,9.152,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1940,1744,Vestfold og Telemark,Sandefjord,38042020,8.363,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2094,1748,Troms og Finnmark,Måsøy,54342020,4.837,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1939,1744,Vestfold og Telemark,Tønsberg,38032020,10.953,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1942,1744,Vestfold og Telemark,Porsgrunn,38062020,8.166,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1942,1744,Vestfold og Telemark,Porsgrunn,38062020,8.252,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1942,1744,Vestfold og Telemark,Porsgrunn,38062020,8.443,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2093,1748,Troms og Finnmark,Hasvik,54332020,4.643,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1941,1744,Vestfold og Telemark,Larvik,38052020,11.769,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1941,1744,Vestfold og Telemark,Larvik,38052020,11.217,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2093,1748,Troms og Finnmark,Hasvik,54332020,5.964,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1937,1744,Vestfold og Telemark,Horten,38012020,8.662,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1937,1744,Vestfold og Telemark,Horten,38012020,8.236,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2095,1748,Troms og Finnmark,Nordkapp,54352020,12.522,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1937,1744,Vestfold og Telemark,Horten,38012020,8.364,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2095,1748,Troms og Finnmark,Nordkapp,54352020,13.525,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1936,1743,Innlandet,Vang,34542020,8.533,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1936,1743,Innlandet,Vang,34542020,7.533,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1939,1744,Vestfold og Telemark,Tønsberg,38032020,10.956,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1939,1744,Vestfold og Telemark,Tønsberg,38032020,10.905,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,2094,1748,Troms og Finnmark,Måsøy,54342020,1.308,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1938,1744,Vestfold og Telemark,Holmestrand,38022020,9.7,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2017-01-01T00:00:00,2017-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1938,1744,Vestfold og Telemark,Holmestrand,38022020,10.763,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1938,1744,Vestfold og Telemark,Holmestrand,38022020,9.594,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1947,1744,Vestfold og Telemark,Bamble,38132020,7.687,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Avtalevarighet på kommunenes fastleger,330,1947,1744,Vestfold og Telemark,Bamble,38132020,7.516,Årlig,Gjennomsnittlig avtalevarighet år,Antall,2015-01-01T00:00:00,2015-12-31T00:00:00
